,State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Predicted Value
8284,IN,2018,February,12 month-ending,Percent with drugs specified,81.78713716562321,100,0.028570998932347,
8285,IN,2018,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.028570998932347,
8286,IN,2018,February,12 month-ending,Cocaine (T40.5),,100,0.028570998932347,
8287,IN,2018,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.028570998932347,
8288,IN,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.028570998932347,
8289,IN,2018,February,12 month-ending,Heroin (T40.1),,100,0.028570998932347,
8290,IN,2018,February,12 month-ending,Number of Drug Overdose Deaths,1757.0,100,0.028570998932347,1757.0
8291,IN,2018,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.028570998932347,
8292,IN,2018,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.030018761726079,
8293,IN,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.030018761726079,
8294,IN,2018,January,12 month-ending,Number of Deaths,66625.0,100,0.030018761726079,
8295,IN,2018,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.030018761726079,
8296,IN,2018,January,12 month-ending,Percent with drugs specified,80.5862831858407,100,0.030018761726079,
8297,IN,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.030018761726079,
8298,IN,2018,January,12 month-ending,Methadone (T40.3),,100,0.030018761726079,
8299,IN,2018,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.030018761726079,
8300,IN,2018,January,12 month-ending,Cocaine (T40.5),,100,0.030018761726079,
8301,IN,2018,January,12 month-ending,Heroin (T40.1),,100,0.030018761726079,
8302,IN,2018,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.030018761726079,
8303,IN,2018,January,12 month-ending,Number of Drug Overdose Deaths,1808.0,100,0.030018761726079,1808.0
8304,IN,2018,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.021173943949546,
8305,IN,2018,July,12 month-ending,Cocaine (T40.5),,100,0.021173943949546,
8306,IN,2018,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.021173943949546,
8307,IN,2018,July,12 month-ending,Number of Drug Overdose Deaths,1679.0,100,0.021173943949546,1679.0
8308,IN,2018,July,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.021173943949546,
8309,IN,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.021173943949546,
8310,IN,2018,July,12 month-ending,Percent with drugs specified,87.84991066110778,100,0.021173943949546,
8311,IN,2018,July,12 month-ending,Heroin (T40.1),,100,0.021173943949546,
8312,IN,2018,July,12 month-ending,Number of Deaths,66119.0,100,0.021173943949546,
8313,IN,2018,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.021173943949546,
8314,IN,2018,July,12 month-ending,Methadone (T40.3),,100,0.021173943949546,
8315,IN,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.021173943949546,
8316,IN,2018,June,12 month-ending,Number of Deaths,66095.0,100,0.024207579998487,
8317,IN,2018,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.024207579998487,
8318,IN,2018,June,12 month-ending,Percent with drugs specified,87.5,100,0.024207579998487,
8319,IN,2018,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.024207579998487,
8320,IN,2018,June,12 month-ending,Cocaine (T40.5),,100,0.024207579998487,
8321,IN,2018,June,12 month-ending,Heroin (T40.1),,100,0.024207579998487,
8322,IN,2018,June,12 month-ending,Number of Drug Overdose Deaths,1696.0,100,0.024207579998487,1696.0
8323,IN,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.024207579998487,
8324,IN,2018,June,12 month-ending,Methadone (T40.3),,100,0.024207579998487,
8325,IN,2018,June,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.024207579998487,
8326,IN,2018,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.024207579998487,
8327,IN,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.024207579998487,
8328,IN,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.028701773467476,
8329,IN,2018,March,12 month-ending,Number of Deaths,66198.0,100,0.028701773467476,
8330,IN,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.028701773467476,
8331,IN,2018,March,12 month-ending,Cocaine (T40.5),,100,0.028701773467476,
8332,IN,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.028701773467476,
8333,IN,2018,March,12 month-ending,Number of Drug Overdose Deaths,1736.0,100,0.028701773467476,1736.0
8334,IN,2018,March,12 month-ending,Percent with drugs specified,82.8917050691244,100,0.028701773467476,
8335,IN,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.028701773467476,
8336,IN,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.028701773467476,
8337,IN,2018,March,12 month-ending,Heroin (T40.1),,100,0.028701773467476,
8338,IN,2018,March,12 month-ending,Methadone (T40.3),,100,0.028701773467476,
8339,IN,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.028701773467476,
8340,IN,2018,May,12 month-ending,Methadone (T40.3),,100,0.022651082721754,
8341,IN,2018,May,12 month-ending,Cocaine (T40.5),,100,0.022651082721754,
8342,IN,2018,May,12 month-ending,Percent with drugs specified,86.46262507357271,100,0.022651082721754,
8343,IN,2018,May,12 month-ending,Heroin (T40.1),,100,0.022651082721754,
8344,IN,2018,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.022651082721754,
8345,IN,2018,May,12 month-ending,Number of Drug Overdose Deaths,1699.0,100,0.022651082721754,1699.0
8346,IN,2018,May,12 month-ending,Number of Deaths,66222.0,100,0.022651082721754,
8347,IN,2018,May,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.022651082721754,
8348,IN,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.022651082721754,
8349,IN,2018,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.022651082721754,
8350,IN,2018,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.022651082721754,
8351,IN,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.022651082721754,
8352,IN,2018,November,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.013569134741508,
8353,IN,2018,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.013569134741508,
8354,IN,2018,November,12 month-ending,Methadone (T40.3),,100,0.013569134741508,
8355,IN,2018,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.013569134741508,
8356,IN,2018,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.013569134741508,
8357,IN,2018,November,12 month-ending,Percent with drugs specified,88.5981308411215,100,0.013569134741508,
8358,IN,2018,November,12 month-ending,Cocaine (T40.5),,100,0.013569134741508,
8359,IN,2018,November,12 month-ending,Number of Drug Overdose Deaths,1605.0,100,0.013569134741508,1605.0
8360,IN,2018,November,12 month-ending,Heroin (T40.1),,100,0.013569134741508,
8361,IN,2018,November,12 month-ending,Number of Deaths,66327.0,100,0.013569134741508,
8362,IN,2018,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.013569134741508,
8363,IN,2018,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.013569134741508,
8364,IN,2018,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.016586248492159,
8365,IN,2018,October,12 month-ending,Cocaine (T40.5),,100,0.016586248492159,
8366,IN,2018,October,12 month-ending,Number of Drug Overdose Deaths,1639.0,100,0.016586248492159,1639.0
8367,IN,2018,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.016586248492159,
8368,IN,2018,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.016586248492159,
8369,IN,2018,October,12 month-ending,Methadone (T40.3),,100,0.016586248492159,
8370,IN,2018,October,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.016586248492159,
8371,IN,2018,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.016586248492159,
8372,IN,2018,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.016586248492159,
8373,IN,2018,October,12 month-ending,Percent with drugs specified,88.6516168395363,100,0.016586248492159,
8374,IN,2018,October,12 month-ending,Number of Deaths,66320.0,100,0.016586248492159,
8375,IN,2018,October,12 month-ending,Heroin (T40.1),,100,0.016586248492159,
8376,IN,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.019621456817702,
8377,IN,2018,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.019621456817702,
8378,IN,2018,September,12 month-ending,Cocaine (T40.5),,100,0.019621456817702,
8379,IN,2018,September,12 month-ending,Number of Deaths,66254.0,100,0.019621456817702,
8380,IN,2018,September,12 month-ending,Number of Drug Overdose Deaths,1649.0,100,0.019621456817702,1649.0
8381,IN,2018,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.019621456817702,
8382,IN,2018,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.019621456817702,
8383,IN,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.019621456817702,
8384,IN,2018,September,12 month-ending,Methadone (T40.3),,100,0.019621456817702,
8385,IN,2018,September,12 month-ending,Heroin (T40.1),,100,0.019621456817702,
8386,IN,2018,September,12 month-ending,Percent with drugs specified,88.4172225591267,100,0.019621456817702,
8387,IN,2018,September,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.019621456817702,
8388,IN,2019,April,12 month-ending,Heroin (T40.1),311.0,100,0.0045864546705400005,312.0
8389,IN,2019,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",705.0,100,0.0045864546705400005,706.0
8390,IN,2019,April,12 month-ending,Psychostimulants with abuse potential (T43.6),417.0,100,0.0045864546705400005,420.0
8391,IN,2019,April,12 month-ending,Number of Deaths,65410.0,100,0.0045864546705400005,
8392,IN,2019,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),327.0,100,0.0045864546705400005,328.0
8393,IN,2019,April,12 month-ending,Methadone (T40.3),54.0,100,0.0045864546705400005,55.0
8394,IN,2019,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371.0,100,0.0045864546705400005,372.0
8395,IN,2019,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",932.0,100,0.0045864546705400005,933.0
8396,IN,2019,April,12 month-ending,Percent with drugs specified,90.9830932999374,100,0.0045864546705400005,
8397,IN,2019,April,12 month-ending,Cocaine (T40.5),239.0,100,0.0045864546705400005,241.0
8398,IN,2019,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1082.0,100,0.0045864546705400005,1082.0
8399,IN,2019,April,12 month-ending,Number of Drug Overdose Deaths,1597.0,100,0.0045864546705400005,1597.0
8400,IN,2019,August,12 month-ending,Cocaine (T40.5),261.0,100,0.003033428380756,262.0
8401,IN,2019,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",795.0,100,0.003033428380756,796.0
8402,IN,2019,August,12 month-ending,Psychostimulants with abuse potential (T43.6),454.0,100,0.003033428380756,456.0
8403,IN,2019,August,12 month-ending,Heroin (T40.1),293.0,100,0.003033428380756,294.0
8404,IN,2019,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),341.0,100,0.003033428380756,342.0
8405,IN,2019,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",383.0,100,0.003033428380756,384.0
8406,IN,2019,August,12 month-ending,Methadone (T40.3),50.0,100,0.003033428380756,51.0
8407,IN,2019,August,12 month-ending,Number of Deaths,65932.0,100,0.003033428380756,
8408,IN,2019,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1151.0,100,0.003033428380756,1151.0
8409,IN,2019,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1026.0,100,0.003033428380756,1026.0
8410,IN,2019,August,12 month-ending,Percent with drugs specified,94.099569760295,100,0.003033428380756,
8411,IN,2019,August,12 month-ending,Number of Drug Overdose Deaths,1627.0,100,0.003033428380756,1627.0
8412,IN,2019,December,12 month-ending,Psychostimulants with abuse potential (T43.6),519.0,100,0.00150342028114,519.0
8413,IN,2019,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1150.0,100,0.00150342028114,1150.0
8414,IN,2019,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",402.0,100,0.00150342028114,402.0
8415,IN,2019,December,12 month-ending,Heroin (T40.1),303.0,100,0.00150342028114,303.0
8416,IN,2019,December,12 month-ending,Methadone (T40.3),52.0,100,0.00150342028114,52.0
8417,IN,2019,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1255.0,100,0.00150342028114,1255.0
8418,IN,2019,December,12 month-ending,Cocaine (T40.5),269.0,100,0.00150342028114,269.0
8419,IN,2019,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",908.0,100,0.00150342028114,908.0
8420,IN,2019,December,12 month-ending,Percent with drugs specified,97.12272460364059,100,0.00150342028114,
8421,IN,2019,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),358.0,100,0.00150342028114,358.0
8422,IN,2019,December,12 month-ending,Number of Drug Overdose Deaths,1703.0,100,0.00150342028114,1703.0
8423,IN,2019,December,12 month-ending,Number of Deaths,66515.0,100,0.00150342028114,
8424,IN,2019,February,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.0076615436478139985,
8425,IN,2019,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.0076615436478139985,
8426,IN,2019,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.0076615436478139985,
8427,IN,2019,February,12 month-ending,Methadone (T40.3),,100,0.0076615436478139985,
8428,IN,2019,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.0076615436478139985,
8429,IN,2019,February,12 month-ending,Cocaine (T40.5),,100,0.0076615436478139985,
8430,IN,2019,February,12 month-ending,Number of Deaths,65261.0,100,0.0076615436478139985,
8431,IN,2019,February,12 month-ending,Heroin (T40.1),,100,0.0076615436478139985,
8432,IN,2019,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.0076615436478139985,
8433,IN,2019,February,12 month-ending,Percent with drugs specified,89.9434318038969,100,0.0076615436478139985,
8434,IN,2019,February,12 month-ending,Number of Drug Overdose Deaths,1591.0,100,0.0076615436478139985,1591.0
8435,IN,2019,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.0076615436478139985,
8436,IN,2019,January,12 month-ending,Cocaine (T40.5),,100,0.007657554177196,
8437,IN,2019,January,12 month-ending,Methadone (T40.3),,100,0.007657554177196,
8438,IN,2019,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0.007657554177196,
8439,IN,2019,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0.007657554177196,
8440,IN,2019,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0.007657554177196,
8441,IN,2019,January,12 month-ending,Number of Deaths,65295.0,100,0.007657554177196,
8442,IN,2019,January,12 month-ending,Percent with drugs specified,89.5663104965431,100,0.007657554177196,
8443,IN,2019,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0.007657554177196,
8444,IN,2019,January,12 month-ending,Heroin (T40.1),,100,0.007657554177196,
8445,IN,2019,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0.007657554177196,
8446,IN,2019,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0.007657554177196,
8447,IN,2019,January,12 month-ending,Number of Drug Overdose Deaths,1591.0,100,0.007657554177196,1591.0
8448,IN,2019,July,12 month-ending,Number of Deaths,65968.0,100,0.003031772980839,
8449,IN,2019,July,12 month-ending,Methadone (T40.3),51.0,100,0.003031772980839,52.0
8450,IN,2019,July,12 month-ending,Cocaine (T40.5),256.0,100,0.003031772980839,258.0
8451,IN,2019,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1133.0,100,0.003031772980839,1133.0
8452,IN,2019,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",771.0,100,0.003031772980839,772.0
8453,IN,2019,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",382.0,100,0.003031772980839,383.0
8454,IN,2019,July,12 month-ending,Heroin (T40.1),289.0,100,0.003031772980839,290.0
8455,IN,2019,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),339.0,100,0.003031772980839,340.0
